pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.246
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.218
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.358
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.173
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.004
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.183
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.335
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.442
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.041
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.255
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.21
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.36
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.171
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.004
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.183
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.335
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.442
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.041
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.254
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.213
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.37
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.159
gt,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.004
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.066
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.126
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.195
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.612
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.001
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.129
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.17
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.19
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.51
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.001
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.06
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.125
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.193
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.621
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.132
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.173
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.195
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.499
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.001
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.064
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.129
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.199
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.603
hn,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.005
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0.025
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.018
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.105
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.017
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.76
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.074
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.021
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.105
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.058
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.717
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.098
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0.025
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.018
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.105
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.017
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.76
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.074
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.021
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.105
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.058
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.717
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.098
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0.025
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.018
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.105
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.017
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.76
mx,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.074
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.195
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.272
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.217
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.241
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.075
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.236
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.252
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.345
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.112
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.054
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.185
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.276
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.219
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.245
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.075
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.236
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.252
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.342
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.115
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.054
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.195
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.275
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.217
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.239
ni,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.075
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.103
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.031
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.059
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.738
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.07
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.114
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.065
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.092
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.677
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.052
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.106
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.03
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.058
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.725
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.08
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.132
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.064
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.092
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.662
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.051
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.103
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.035
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.058
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.732
pa,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.071
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.759
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.013
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.016
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.176
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.036
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.687
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.03
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.006
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.214
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.064
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.762
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.013
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.015
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.173
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.036
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.695
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.03
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.006
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.213
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.055
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.759
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.013
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.016
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.176
py,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.036
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0.002
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.407
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.109
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.008
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.298
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.176
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0.01
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.44
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.081
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.005
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.302
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.161
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0.002
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.404
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.106
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.001
